Date,ShortWave,LongWave,AirTemp,RelHum,Windspeed,Rain,Snow
2016-01-16 13:00,219.7222219,280.3018575,0.9,79.3,1.53,0,0
2016-01-16 14:00,108.8888892,287.8938592,0.6,83.4,2.55,0.0024,0
2016-01-16 15:00,36.94444389,297.6221787,0.4,90.1,3.4,0.0024,0
2016-01-16 16:00,17.5,303.4132148,0.3,91.8,2.21,0.0024,0
2016-01-16 17:00,0.833333056,305.2793878,0.5,95,2.72,0.0048,0
2016-01-16 18:00,0,306.5897456,0.5,93.7,3.57,0.0048,0
2016-01-16 19:00,0,310.3779836,0.1,96.2,3.23,0.012,0
2016-01-16 20:00,0,309.7600661,0,96.9,3.06,0.0048,0
2016-01-16 21:00,0,309.1204128,-0.1,94.8,3.23,0.0408,0
2016-01-16 22:00,0,309.3501912,0,92.8,2.89,0.0024,0
2016-01-16 23:00,0,308.0926203,-0.1,94.1,3.06,0.0024,0
2016-01-17 00:00,0,310.4090347,0,92.8,3.4,0.0024,0
2016-01-17 01:00,0,306.6270069,0.1,90.2,3.06,0.0048,0
2016-01-17 02:00,0,306.7915779,0.1,88.2,2.38,0.0024,0
2016-01-17 03:00,0,307.3598136,0.1,88.4,2.04,0.0024,0
2016-01-17 04:00,0,287.6827115,0.2,86,2.55,0,0
2016-01-17 05:00,0,284.5186012,0.5,83.6,2.72,0,0
2016-01-17 06:00,0,251.2038421,0.5,81.9,3.4,0,0
2016-01-17 07:00,0,275.0759521,0.2,80.2,3.4,0,0
2016-01-17 08:00,0,274.7437049,-0.2,79.6,3.06,0,0
2016-01-17 09:00,2.5,273.5761824,-0.3,81.5,3.57,0.0192,0
2016-01-17 10:00,28.88888889,267.8099873,0.5,78.6,3.74,0,0
2016-01-17 11:00,55.83333306,278.0630709,0.9,79.1,4.59,0.0096,0
2016-01-17 12:00,81.11111111,280.8856188,1.8,76.6,5.27,0.0144,0
2016-01-17 13:00,122.5,296.2994005,1.9,76.9,4.93,0.0144,0
2016-01-17 14:00,111.9444439,308.7198532,1.8,81,5.1,0.0048,0
2016-01-17 15:00,85.55555611,312.1851595,1.6,85.1,4.93,0.0216,0
2016-01-17 16:00,36.38888889,313.0049094,1.6,87.6,4.93,0.0048,0
2016-01-17 17:00,2.777778056,312.0485345,1.4,89.4,3.23,0,0
2016-01-17 18:00,0,309.6824383,1.6,89.3,4.08,0,0
2016-01-17 19:00,0,309.2290917,1.7,89.9,4.25,0,0
2016-01-17 20:00,0,314.725142,1.7,91.3,3.23,0,0
2016-01-17 21:00,0,316.4888463,2,91.4,4.59,0.0696,0
2016-01-17 22:00,0,316.0230794,2,91.9,4.08,0,0
2016-01-17 23:00,0,317.631528,2.1,92.5,5.1,0,0
2016-01-18 00:00,0,319.5008061,2.1,93.3,4.93,0,0
2016-01-18 01:00,0,320.047306,2.3,93.4,4.42,0,0
2016-01-18 02:00,0,320.0038344,2.3,93.3,4.25,0.0024,0
2016-01-18 03:00,0,321.472553,2.5,92.3,3.4,0.0072,0
2016-01-18 04:00,0,321.3110871,2.5,92.9,3.91,0,0
2016-01-18 05:00,0,320.5844906,2.7,93.5,3.23,0.0096,0
2016-01-18 06:00,0,320.4137094,2.9,93.6,4.08,0.0024,0
2016-01-18 07:00,0,320.01936,2.7,92.2,3.57,0,0
2016-01-18 08:00,0,311.2381,2.8,91.1,3.23,0,0
2016-01-18 09:00,4.166666944,299.0350052,2.8,90,3.23,0.0216,0
2016-01-18 10:00,33.61111111,297.5445509,3.2,88.5,2.72,0,0
2016-01-18 11:00,61.38888889,283.6802206,3.6,87.5,3.57,0.0016,0
2016-01-18 12:00,74.44444389,288.164004,3.7,87.7,3.06,0,0
2016-01-18 13:00,80,297.79296,3.8,87.1,2.72,0,0
2016-01-18 14:00,102.2222219,299.6032409,3.9,86.5,2.38,0,0
2016-01-18 15:00,69.72222194,308.8130066,3.6,88.1,2.38,0,0
2016-01-18 16:00,27.22222194,317.5352695,3.3,89.1,2.04,0,0
2016-01-18 17:00,3.611111111,318.6313744,3,90.6,2.21,0,0
2016-01-18 18:00,0,313.4862019,2.8,91.8,1.7,0,0
2016-01-18 19:00,0,324.1212145,2.4,92.8,1.02,0,0
2016-01-18 20:00,0,302.3450559,2.4,94,1.36,0,0
2016-01-18 21:00,0,318.9667266,2.4,94.6,1.53,0,0
2016-01-18 22:00,0,308.0212027,2.3,95.2,1.36,0,0
2016-01-18 23:00,0,308.5832282,2.4,94.6,0.85,0,0
2016-01-19 00:00,0,317.0632923,2.4,94.7,0.85,0,0
2016-01-19 01:00,0,315.8026163,2.3,95.3,0.85,0,0
2016-01-19 02:00,0,315.3772158,2,95.8,0.68,0,0
2016-01-19 03:00,0,306.8195239,2,97,0.85,0,0
2016-01-19 04:00,0,307.645484,2.2,96.4,1.19,0,0
2016-01-19 05:00,0,303.9752403,2.2,95.8,1.02,0,0
2016-01-19 06:00,0,306.4344899,2.1,95.7,0.85,0,0
2016-01-19 07:00,0,309.4868161,2,97,0.68,0,0
2016-01-19 08:00,0,306.2419729,1.9,96.9,0.34,0,0
2016-01-19 09:00,3.333333056,300.9384396,2.1,97,1.02,0,0
2016-01-19 10:00,15.55555611,289.4681516,2.5,97,1.02,0,0
2016-01-19 11:00,38.33333306,291.8901398,3.2,93.6,1.19,0,0
2016-01-19 12:00,171.3888889,283.1740872,4.1,88.2,1.53,0,0
2016-01-19 13:00,145.5555561,291.1914894,4.5,85.2,1.36,0,0
2016-01-19 14:00,97.77777806,304.8136208,4.7,83.8,1.19,0,0
2016-01-19 15:00,92.22222194,307.3504983,4.4,84.7,1.36,0,0
2016-01-19 16:00,40.55555611,308.2137197,4.1,85.6,0.85,0,0
2016-01-19 17:00,4.166666944,300.9788061,3.3,87.9,0.68,0,0
2016-01-19 18:00,0,299.7771273,2.9,91.8,0.68,0,0
2016-01-19 19:00,0,297.7308577,2.5,93.4,0.34,0,0
2016-01-19 20:00,0,303.4877375,2.8,94.7,1.02,0,0
2016-01-19 21:00,0,301.2458458,3,92.9,1.19,0,0
2016-01-19 22:00,0,291.3405348,2.5,93.4,1.19,0,0
2016-01-19 23:00,0,299.9510136,2.2,91.3,1.87,0,0
2016-01-20 00:00,0,288.8316034,1.4,92.1,1.36,0,0
2016-01-20 01:00,0,292.9800346,0.5,90.6,1.87,0,0
2016-01-20 02:00,0,285.9531635,0.3,94.9,1.02,0,0
2016-01-20 03:00,0,285.9780044,1.5,93.5,1.19,0,0
2016-01-20 04:00,0,290.2661657,1.9,91.8,1.87,0,0
2016-01-20 05:00,0,297.7991702,2,90.1,1.87,0,0
2016-01-20 06:00,0,293.1663413,1.3,89,1.53,0,0
2016-01-20 07:00,0,293.3650686,1.1,88.8,1.36,0,0
2016-01-20 08:00,0,276.886233,0.7,90.5,2.04,0,0
2016-01-20 09:00,6.666666944,286.4748225,0.8,91.3,1.87,0,0
2016-01-20 10:00,65.27777806,280.5968433,1.8,87.7,1.87,0,0
2016-01-20 11:00,144.1666669,294.0016168,4.2,78.5,1.53,0,0
2016-01-20 12:00,210.2777781,298.3208292,4.2,78.7,3.23,0,0
2016-01-20 13:00,245.2777781,291.1169667,4.8,76.3,2.55,0,0
2016-01-20 14:00,283.6111111,289.2445834,5.7,74.2,2.21,0,0
2016-01-20 15:00,242.7777781,267.0274987,5.7,69.5,2.21,0,0
2016-01-20 16:00,121.1111111,261.1153633,4.2,76.8,2.38,0,0
2016-01-20 17:00,8.055556111,262.7517579,2.4,81.3,2.38,0,0
2016-01-20 18:00,0,269.7320523,1.1,85.8,2.55,0,0
2016-01-20 19:00,0,274.9144862,1.1,89,2.89,0,0
2016-01-20 20:00,0,267.3255896,0.6,90.4,2.55,0,0
2016-01-20 21:00,0,272.3993445,0.2,90.3,2.38,0,0
2016-01-20 22:00,0,262.3884597,-0.3,90.3,2.55,0,0
2016-01-20 23:00,0,260.7396446,-0.1,88.9,3.57,0,0
2016-01-21 00:00,0,257.6065854,0.6,86.5,4.25,0,0
2016-01-21 01:00,0,254.7343557,1.2,82.5,4.25,0,0
2016-01-21 02:00,0,266.980922,1,84.5,4.08,0,0
2016-01-21 03:00,0,274.2530971,1.1,83.4,3.91,0,0
2016-01-21 04:00,0,266.6952516,2,82.4,5.78,0,0
2016-01-21 05:00,0,272.9085831,2.2,80.7,5.44,0,0
2016-01-21 06:00,0,275.9298582,2.2,78.9,5.1,0,0
2016-01-21 07:00,0,253.7748758,2.4,79.7,5.78,0,0
2016-01-21 08:00,0,260.5905991,2.3,79,5.78,0,0
2016-01-21 09:00,6.111111111,258.9759403,2.6,77.3,5.1,0,0
2016-01-21 10:00,45.27777806,268.1888111,2.5,79.8,5.1,0,0
2016-01-21 11:00,105.5555561,295.9982046,3,80.3,5.44,0,0
2016-01-21 12:00,84.72222194,313.1073781,3.1,86,6.29,0,0
2016-01-21 13:00,48.05555611,324.0497969,3.5,88.5,5.61,0,0
2016-01-21 14:00,61.11111111,325.891129,3.6,91.5,5.61,0.0144,0
2016-01-21 15:00,44.44444389,328.1392309,4,93.9,6.46,0.0256,0
2016-01-21 16:00,33.33333306,330.7816822,4.5,94,5.78,0.016,0
2016-01-21 17:00,4.722221944,332.9335256,4.7,94.1,6.63,0.008,0
2016-01-21 18:00,0,332.340449,5.1,94.2,5.44,0.0032,0
2016-01-21 19:00,0,328.6733104,5.4,93.2,6.63,0.0032,0
2016-01-21 20:00,0,329.8004665,5.7,93.2,6.12,0.0032,0
2016-01-21 21:00,0,331.2847106,6.1,92.3,5.44,0.0576,0
2016-01-21 22:00,0,334.8618009,6.3,90.9,6.46,0.0032,0
2016-01-21 23:00,0,331.6169577,6.4,90.4,6.12,0,0
2016-01-22 00:00,0,337.2713687,6.1,91.4,6.63,0.0064,0
2016-01-22 01:00,0,334.535764,6,91.4,6.97,0.0016,0
2016-01-22 02:00,0,328.9714012,6.1,90.3,6.97,0.0048,0
2016-01-22 03:00,0,328.8161456,6.1,90.9,7.82,0.0048,0
2016-01-22 04:00,0,332.8838438,6.3,92,7.65,0.0064,0
2016-01-22 05:00,0,335.5759769,6.6,93,6.63,0.0176,0
2016-01-22 06:00,0,335.2965168,6.7,93.2,9.18,0.0144,0
2016-01-22 07:00,0,339.7244081,6.7,94.6,8.16,0.0384,0
2016-01-22 08:00,0.277778056,342.5283253,6.8,94.1,7.82,0.0448,0
2016-01-22 09:00,1.944443889,344.8416346,7.3,95.7,7.31,0.1568,0
2016-01-22 10:00,15,345.5899669,7.4,95.2,7.65,0.0592,0
2016-01-22 11:00,25.27777806,349.3875203,7.9,97.6,6.8,0.0208,0
2016-01-22 12:00,39.16666694,351.2847444,8.5,95.9,6.29,0.016,0
2016-01-22 13:00,52.77777806,329.567583,9.8,90.8,6.97,0.008,0
2016-01-22 14:00,54.16666694,332.3994462,9.9,88.7,7.48,0.0032,0
2016-01-22 15:00,76.94444389,303.2424336,9.7,82.7,6.46,0,0
2016-01-22 16:00,35.27777806,278.5692044,9.3,83.8,6.46,0,0
2016-01-22 17:00,7.777778056,275.1225288,8.9,81.8,6.63,0,0
2016-01-22 18:00,0,272.3713985,8.7,82.5,6.29,0,0
2016-01-22 19:00,0,273.4240319,8.4,79.2,4.59,0,0
2016-01-22 20:00,0,276.0292218,8.3,83.2,6.12,0,0
2016-01-22 21:00,0,289.8997623,8.4,82.2,6.97,0.04,0
2016-01-22 22:00,0,289.7320862,8.5,82.8,7.48,0,0
2016-01-22 23:00,0,277.3737358,8.6,79.2,6.12,0,0
2016-01-23 00:00,0,287.1300014,8.5,79.2,5.44,0,0
2016-01-23 01:00,0,277.8146619,8.7,77.3,6.46,0,0
2016-01-23 02:00,0,288.9123363,8.3,78.3,6.63,0,0
2016-01-23 03:00,0,273.9736369,8.1,80.4,5.1,0,0
2016-01-23 04:00,0,270.0674045,8.2,81.9,4.93,0,0
2016-01-23 05:00,0,275.8553355,8.2,81.9,5.61,0,0
2016-01-23 06:00,0,264.1490588,8,83.7,3.74,0,0
2016-01-23 07:00,0,268.5831604,7.5,85.8,4.25,0,0
2016-01-23 08:00,0,269.7724188,7.7,89.6,4.42,0,0
2016-01-23 09:00,3.055556111,289.1917965,7.6,93,4.76,0,0
2016-01-23 10:00,32.77777806,300.6838203,8,89.6,5.78,0,0
2016-01-23 11:00,86.38888917,327.7386713,8.4,85.7,7.48,0,0
2016-01-23 12:00,153.0555561,341.0565017,8.4,87.6,5.44,0,0
2016-01-23 13:00,112.7777781,337.3396812,8.7,87.7,5.61,0.0016,0
2016-01-23 14:00,113.8888889,333.3123494,8.5,85.4,5.78,0,0
2016-01-23 15:00,104.4444439,323.1431038,8.5,83.7,5.78,0,0
2016-01-23 16:00,50.83333306,316.5913151,8.2,86.1,5.1,0,0
2016-01-23 17:00,4.166666944,310.5767109,8.1,86.1,5.1,0.0048,0
2016-01-23 18:00,0,315.7622498,7.8,84.5,5.95,0.0112,0
2016-01-23 19:00,0,330.7164748,7.4,88.9,5.78,0.0128,0
2016-01-23 20:00,0,339.1872236,7.3,92.8,6.12,0.0208,0
2016-01-23 21:00,0,335.8740678,7.7,94.7,5.95,0.0448,0
2016-01-23 22:00,0,341.8669362,8.1,94,6.12,0.0096,0
2016-01-23 23:00,0,346.5867082,8.4,93.2,7.31,0.008,0
2016-01-24 00:00,0,353.852673,8.9,92.9,7.48,0,0
2016-01-24 01:00,0,352.6354687,9.1,94.2,6.29,0,0
2016-01-24 02:00,0,353.8619884,9.1,95,4.76,0.0016,0
2016-01-24 03:00,0,356.0635136,9.5,93.9,5.27,0.0016,0
2016-01-24 04:00,0,353.1974942,9.6,94.9,4.93,0,0
2016-01-24 05:00,0,357.1844595,9.9,96,5.44,0.0032,0
2016-01-24 06:00,0,358.9481637,10.6,96.2,5.95,0.0128,0
2016-01-24 07:00,0,360.2833624,11,92.6,6.8,0.0048,0
2016-01-24 08:00,0,359.9790613,11,93.1,8.67,0.0032,0
2016-01-24 09:00,4.722221944,358.2836695,10.9,93.8,6.97,0.024,0
2016-01-24 10:00,23.88888889,353.082605,11.1,92.6,7.65,0.0032,0
2016-01-24 11:00,28.88888889,352.6044175,11.1,94.3,7.65,0.0064,0
2016-01-24 12:00,52.5,349.9371253,11.3,93.9,8.16,0.0032,0
2016-01-24 13:00,58.61111111,349.6607703,11.2,94.8,7.82,0,0
2016-01-24 14:00,25,355.2065024,11.1,95.2,6.97,0.0016,0
2016-01-24 15:00,9.722221944,354.8897808,10.9,95.6,5.61,0,0
2016-01-24 16:00,5.277778056,355.2220279,11.1,95.6,5.27,0.0016,0
2016-01-24 17:00,1.388888889,352.7596732,11.8,91.9,6.97,0.0032,0
2016-01-24 18:00,0,353.3154885,12.2,91.4,6.97,0.0016,0
2016-01-24 19:00,0,354.840099,12.3,89.1,7.31,0.0048,0
2016-01-24 20:00,0,352.9366646,12.7,88.2,5.61,0.0016,0
2016-01-24 21:00,0,350.3376849,12.8,86,6.12,0.0016,0
2016-01-24 22:00,0,336.1504229,12.5,87.6,6.12,0,0
2016-01-24 23:00,0,322.8636437,12.1,89.1,5.95,0,0
2016-01-25 00:00,0,333.6694375,12.3,88,6.46,0,0
2016-01-25 01:00,0,328.1982281,12.5,86.4,6.29,0,0
2016-01-25 02:00,0,331.1791367,11.6,89.8,6.29,0,0
2016-01-25 03:00,0,335.6660252,11.5,88.6,6.8,0,0
2016-01-25 04:00,0,331.7660031,11.9,84.8,7.99,0,0
2016-01-25 05:00,0,321.9507404,12,83,8.5,0,0
2016-01-25 06:00,0,329.1546029,12.1,81.4,8.67,0,0
2016-01-25 07:00,0,335.0450026,11.7,82.8,8.33,0,0
2016-01-25 08:00,0,332.8031109,11.5,83.1,8.33,0,0
2016-01-25 09:00,9.166666944,320.7801127,11.5,81.8,8.84,0.0016,0
2016-01-25 10:00,44.44444389,322.8388027,11.1,81.9,8.16,0,0
2016-01-25 11:00,25.83333306,342.3730697,11,84.8,7.14,0.0048,0
2016-01-25 12:00,33.05555611,347.7076541,11,86.1,7.82,0.0048,0
2016-01-25 13:00,17.5,342.0128765,11.4,81.8,8.16,0.0288,0
2016-01-25 14:00,22.22222194,343.2238707,10.4,88.4,9.69,0.0048,0
2016-01-25 15:00,23.61111111,347.5741342,9.9,91.7,9.18,0.0304,0
2016-01-25 16:00,20.55555611,350.6078298,9.9,93.5,9.35,0.0384,0
2016-01-25 17:00,5.555556111,350.1886395,8,91.1,9.35,0.0448,0
2016-01-25 18:00,0,333.9178465,7.3,84.9,5.44,0,0
2016-01-25 19:00,0,288.7353449,7.2,81,5.27,0,0
2016-01-25 20:00,0,266.347479,6.8,80.8,5.27,0,0
2016-01-25 21:00,0,275.4081992,6.8,78.9,5.27,0.0848,0
2016-01-25 22:00,0,270.4493334,7,79.8,6.12,0.0032,0
2016-01-25 23:00,0,276.5167246,7.2,81.7,5.61,0,0
2016-01-26 00:00,0,277.6283551,7.6,79.8,6.63,0,0
2016-01-26 01:00,0,285.804118,7.7,81.3,6.63,0,0
2016-01-26 02:00,0,292.7906227,7.9,82,7.14,0,0
2016-01-26 03:00,0,298.2245707,7.7,81.1,7.31,0,0
2016-01-26 04:00,0,323.121368,7.7,83.2,7.14,0,0
2016-01-26 05:00,0,330.610901,7.1,86.1,9.69,0.0256,0
2016-01-26 06:00,0,327.9622395,6.9,88,10.2,0.048,0
2016-01-26 07:00,0,331.7504775,6.9,89.8,11.39,0.0832,0
2016-01-26 08:00,0,332.3466593,7.3,90,12.41,0.0864,0
2016-01-26 09:00,1.944443889,335.8616474,7.8,91.1,12.58,0.2832,0
2016-01-26 10:00,7.5,340.0877064,8.8,91,12.75,0.1504,0
2016-01-26 11:00,11.38888917,343.9007853,9.2,92.5,12.92,0.1456,0
2016-01-26 12:00,14.16666694,347.0214241,9.8,93.1,12.92,0.1504,0
2016-01-26 13:00,16.38888889,351.7194603,10.6,93.7,13.26,0.072,0
2016-01-26 14:00,11.38888917,341.6713141,10.8,93.4,13.26,0.0128,0
2016-01-26 15:00,25.55555611,350.9059206,11.1,91.7,12.41,0.0224,0
2016-01-26 16:00,14.72222194,346.1892537,10.9,91.7,12.07,0.0272,0
2016-01-26 17:00,4.444444167,348.6236625,11.1,87.6,11.39,0.0192,0
2016-01-26 18:00,0,356.0107267,10.7,85.9,10.37,0.0064,0
2016-01-26 19:00,0,334.42398,10,83.9,8.16,0,0
2016-01-26 20:00,0,333.6197557,9.4,82.5,5.1,0,0
2016-01-26 21:00,0,335.2188889,9,82.7,5.27,0.2768,0
2016-01-26 22:00,0,327.3163759,8.7,85.1,4.76,0,0
2016-01-26 23:00,0,311.8404919,8.4,84.9,3.23,0,0
2016-01-27 00:00,0,322.7487545,8.4,90.8,3.74,0.0112,0
2016-01-27 01:00,0,341.1931267,8.2,95.7,5.1,0.0832,0
2016-01-27 02:00,0,343.9597825,9.5,96.4,6.8,0.08,0
2016-01-27 03:00,0,349.5117248,10.8,94.3,9.69,0.0384,0
2016-01-27 04:00,0,352.7162016,11,95.1,11.05,0.056,0
2016-01-27 05:00,0,344.2827143,11,93.2,10.2,0.008,0
2016-01-27 06:00,0,355.8151045,10.7,95.5,8.84,0.0016,0
2016-01-27 07:00,0,353.576318,10.8,95.5,8.5,0.0176,0
2016-01-27 08:00,0.277778056,359.4542972,10.8,93.8,10.88,0.0368,0
2016-01-27 09:00,1.944443889,357.5415475,10.8,92.5,11.05,0.1952,0
2016-01-27 10:00,11.38888917,355.4580165,10.4,90.2,10.03,0.0688,0
2016-01-27 11:00,22.77777806,343.6865325,10.9,88.2,10.71,0.0032,0
2016-01-27 12:00,28.61111111,339.9013996,9.6,88.6,10.71,0.0048,0
2016-01-27 13:00,178.0555561,337.799238,8,81.6,9.01,0.0032,0
2016-01-27 14:00,203.3333331,325.6613506,6.9,82.4,7.99,0,0
2016-01-27 15:00,130.2777781,304.0435528,6.5,82.5,7.48,0,0
2016-01-27 16:00,53.88888889,308.1950891,6.5,81.6,7.14,0.008,0
2016-01-27 17:00,10.55555611,291.9522421,6.4,83.1,7.48,0.0112,0
2016-01-27 18:00,0,280.1310763,5.2,84.8,7.14,0.0144,0
2016-01-27 19:00,0,272.5142337,4.6,83.1,6.29,0.008,0
2016-01-27 20:00,0,272.6104922,5,71.9,7.31,0,0
2016-01-27 21:00,0,267.5118964,4.7,66.4,6.97,0.0656,0
2016-01-27 22:00,0,256.9731423,4.5,68.6,6.63,0,0
2016-01-27 23:00,0,261.4414002,4.4,68.9,6.97,0,0
2016-01-28 00:00,0,259.2026136,4.3,70.5,7.14,0,0
2016-01-28 01:00,0,260.1683038,4.5,71.7,6.97,0,0
2016-01-28 02:00,0,264.9812292,4.6,71.9,7.31,0,0
2016-01-28 03:00,0,271.8590548,4.9,72.8,7.48,0,0
2016-01-28 04:00,0,262.8604369,5,73.4,6.97,0,0
2016-01-28 05:00,0,264.2297918,5.4,74.5,7.65,0,0
2016-01-28 06:00,0,265.2327433,5.7,74.7,7.14,0,0
2016-01-28 07:00,0,275.5106679,6,73.4,6.8,0,0
2016-01-28 08:00,0,278.3207953,6.1,78.3,7.65,0.0032,0
2016-01-28 09:00,8.888888889,291.6044694,6.4,80.7,8.84,0.0064,0
2016-01-28 10:00,60,289.3128959,6.9,79,9.01,0.0064,0
2016-01-28 11:00,45.83333306,293.1818669,7.2,77.5,8.5,0.0016,0
2016-01-28 12:00,79.16666694,294.6319548,7,82,7.65,0.0064,0
2016-01-28 13:00,102.5,301.5718827,7.2,80.6,9.86,0.0112,0
2016-01-28 14:00,71.94444417,304.2950669,6.9,86.1,9.69,0.032,0
2016-01-28 15:00,38.61111111,314.4456819,7.2,86.9,10.03,0.048,0
2016-01-28 16:00,13.33333306,318.9884624,7.3,87.9,11.9,0.0992,0
2016-01-28 17:00,1.666666944,331.0083555,7.8,91.5,10.71,0.1024,0
2016-01-28 18:00,0,338.3271072,8.2,89.8,9.86,0.032,0
2016-01-28 19:00,0,341.4539562,8.4,89.3,9.01,0.0352,0
2016-01-28 20:00,0,328.0678133,9,85.6,7.65,0.0144,0
2016-01-28 21:00,0,332.4087615,9.3,87.2,8.67,0.1696,0
2016-01-28 22:00,0,344.0529359,9.2,91,9.18,0.0224,0
2016-01-28 23:00,0,344.8633704,9.4,92.9,8.67,0.0336,0
2016-01-29 00:00,0,345.2949811,9.6,93.4,10.37,0.0688,0
2016-01-29 01:00,0,347.8256484,9.9,92.7,11.22,0.04,0
2016-01-29 02:00,0,346.5028702,10.2,88.9,12.07,0.0208,0
2016-01-29 03:00,0,345.0465721,10.2,87.8,12.41,0,0
2016-01-29 04:00,0,347.0959468,9.9,87.6,12.24,0.0048,0
2016-01-29 05:00,0,346.2358304,9.9,85.5,12.75,0.0016,0
2016-01-29 06:00,0,342.0190868,9.7,86.6,12.41,0.0272,0
2016-01-29 07:00,0,343.4008621,9.5,88.1,12.75,0.0448,0
2016-01-29 08:00,0,343.7020581,9.7,89.9,13.6,0.0464,0
2016-01-29 09:00,8.055556111,346.7947508,9.4,85.8,13.6,0.1328,0
2016-01-29 10:00,33.88888917,316.2528577,8.8,61,13.09,0.0112,0
2016-01-29 11:00,194.4444439,278.7958776,8.6,58,11.73,0,0
2016-01-29 12:00,275.8333331,255.2032278,8.4,63.9,11.05,0,0
2016-01-29 13:00,288.3333331,262.9101187,8.2,63.1,10.54,0,0
2016-01-29 14:00,199.4444442,273.1166256,7.9,64.9,9.86,0,0
2016-01-29 15:00,115,291.4181626,7.5,63.8,9.35,0,0
2016-01-29 16:00,41.11111111,295.2622927,7.4,66.9,9.35,0,0
2016-01-29 17:00,7.5,286.9592201,7.4,68.3,7.99,0,0
2016-01-29 18:00,0,295.8243182,7,74.1,7.99,0.0048,0
2016-01-29 19:00,0,298.370511,7,77.3,6.63,0,0
2016-01-29 20:00,0,311.0052165,6.6,86.6,8.5,0.016,0
2016-01-29 21:00,0,312.2503669,7,80.3,9.52,0.016,0
2016-01-29 22:00,0,302.9847092,7.2,79.5,10.2,0,0
2016-01-29 23:00,0,302.8853456,7.1,77.9,9.52,0.0048,0
2016-01-30 00:00,0,302.3636865,7,77.8,9.86,0,0
2016-01-30 01:00,0,294.7406337,4.3,86.3,10.54,0.0352,0
2016-01-30 02:00,0,309.6389667,3.8,73.9,8.5,0.0176,0
2016-01-30 03:00,0,278.4356845,4.3,65.7,6.8,0,0
2016-01-30 04:00,0,262.7113914,3.6,76.9,8.84,0.0048,0
2016-01-30 05:00,0,270.7567396,3.9,65.9,9.01,0.0032,0
2016-01-30 06:00,0,246.126982,3.6,61,9.35,0,0
2016-01-30 07:00,0,253.2842679,3.8,61.9,9.01,0,0
2016-01-30 08:00,0,267.8969304,3.6,64.5,11.05,0,0
2016-01-30 09:00,14.44444389,253.2221656,3.7,67.2,9.52,0.0432,0
2016-01-30 10:00,36.38888889,258.4511762,3.4,70.4,9.35,0,0
2016-01-30 11:00,116.6666669,252.1291658,4,67.7,9.86,0.0016,0
2016-01-30 12:00,101.6666669,259.3951306,3.9,70.3,10.37,0.0016,0
2016-01-30 13:00,93.05555611,258.0661421,3.9,69.3,10.88,0.0016,0
2016-01-30 14:00,93.33333306,266.1456466,4.2,64.3,10.03,0.0032,0
2016-01-30 15:00,86.66666694,292.4490602,4,67,10.03,0.0016,0
2016-01-30 16:00,43.61111111,265.8413455,3.9,66.7,9.52,0.0016,0
2016-01-30 17:00,9.166666944,253.4985207,4,64.8,9.35,0,0
2016-01-30 18:00,0,255.7497277,3.9,65.2,8.5,0,0
2016-01-30 19:00,0,259.8391618,3.7,65.4,9.18,0,0
2016-01-30 20:00,0,245.7729991,3.9,67.9,7.99,0,0
2016-01-30 21:00,0,270.7784754,3.8,68.3,7.82,0.0016,0
2016-01-30 22:00,0,274.6753925,3.8,68.8,6.63,0,0
2016-01-30 23:00,0,275.5044577,3.7,71,7.99,0,0
2016-01-31 00:00,0,268.8781462,4,71.4,7.14,0,0
2016-01-31 01:00,0,281.2954937,4.3,70.6,7.65,0,0
2016-01-31 02:00,0,272.5390746,4.4,72.6,7.82,0,0
2016-01-31 03:00,0,265.7109308,4.5,73.2,6.8,0.0016,0
2016-01-31 04:00,0,287.8131263,4.6,74.3,5.95,0,0
2016-01-31 05:00,0,291.017603,3.6,86.4,5.61,0.008,0
2016-01-31 06:00,0,298.3891417,3.3,90.7,4.59,0.0144,0
2016-01-31 07:00,0,322.2798824,3.8,88.3,5.1,0.0048,0
2016-01-31 08:00,0,322.8419079,4.1,89.5,4.59,0.0048,0
2016-01-31 09:00,10,326.5897794,4.2,90.7,3.4,0.0336,0
2016-01-31 10:00,44.72222194,326.5245721,4.1,93.3,4.59,0.0096,0
2016-01-31 11:00,82.5,328.5460007,4.2,93,4.59,0.0064,0
2016-01-31 12:00,144.7222219,328.1050747,4.4,96.2,3.57,0.0048,0
2016-01-31 13:00,181.3888889,329.1390774,4.6,93,3.23,0.0016,0
2016-01-31 14:00,79.16666694,332.4429178,4.9,93.6,2.04,0,0
2016-01-31 15:00,65,334.9083776,5.3,93.7,1.7,0,0
2016-01-31 16:00,41.66666694,337.1471642,5.6,95.8,1.87,0.008,0
2016-01-31 17:00,10.83333306,339.7927206,6.1,95.7,2.21,0.0176,0
2016-01-31 18:00,0,342.2612856,5.9,96.8,2.55,0.04,0
2016-01-31 19:00,0,345.5061288,7.4,97.9,5.61,0.0192,0
2016-01-31 20:00,0,349.434097,7.8,97.9,5.1,0.016,0
2016-01-31 21:00,0,353.1198663,10.2,94.4,5.95,0.1264,0
2016-01-31 22:00,0,355.5760108,10.5,93.7,7.65,0.0112,0
2016-01-31 23:00,0,355.0916132,10.7,92.5,7.31,0.0048,0
2016-02-01 00:00,0,354.8463092,10.7,93.3,8.67,0.0064,0
2016-02-01 01:00,0,354.8338888,10.7,92.5,7.65,0.0032,0
2016-02-01 02:00,0,351.2257473,10.6,92.5,7.82,0.0016,0
